name,symbol,instrument type,exchange,industry
Token Cat Ltd,TC,Stocks,NASDAQ,-
Hitek Global Inc,HKIT,Stocks,NASDAQ,-
Maase Inc,MAAS,Stocks,NASDAQ,-
ATIF Holdings Ltd,ZBAI,Stocks,NASDAQ,-
Jiayin Group Inc,JFIN,Stocks,NASDAQ,-
X3 Holdings Co Ltd,XTKG,Stocks,NASDAQ,-
Candel Therapeutics Inc,CADL,Stocks,NASDAQ,-
Chemomab Therapeutics Ltd,CMMB,Stocks,NASDAQ,-
Cardiol Therapeutics Inc,CRDL,Stocks,NASDAQ,-
Rhinebeck Bancorp Inc,RBKB,Stocks,NASDAQ,-
Greenlane Holdings Inc,GNLN,Stocks,NASDAQ,-
High Tide Inc,HITI,Stocks,NASDAQ,-
BioNexus Gene Lab Corp,BGLC,Stocks,NASDAQ,-
Generation Income Properties Inc,GIPR,Stocks,NASDAQ,-
Bolt Biotherapeutics Inc,BOLT,Stocks,NASDAQ,-
BioHarvest Sciences Inc,BHST,Stocks,NASDAQ,-
Passage Bio Inc,PASG,Stocks,NASDAQ,-
Blue Hat Interactive Entertainment Technology,BHAT,Stocks,NASDAQ,-
Actuate Therapeutics Inc,ACTU,Stocks,NASDAQ,-
Paranovus Entertainment Technology Ltd,PAVS,Stocks,NASDAQ,-
Globavend Holdings Ltd,GVH,Stocks,NASDAQ,-
60 Degrees Pharmaceuticals Inc,SXTP,Stocks,NASDAQ,-
Zhibao Technology Inc,ZBAO,Stocks,NASDAQ,-
Celularity Inc,CELU,Stocks,NASDAQ,-
Triller Group Inc,ILLR,Stocks,NASDAQ,-
Pioneer Bancorp Inc/NY,PBFS,Stocks,NASDAQ,-
Orion Digital Corp,ORIO,Stocks,NASDAQ,-
U Power Ltd,UCAR,Stocks,NASDAQ,-
CNS Pharmaceuticals Inc,CNSP,Stocks,NASDAQ,-
Century Therapeutics Inc,IPSC,Stocks,NASDAQ,-
Mediaco Holding Inc,MDIA,Stocks,NASDAQ,-
Onconetix Inc,ONCO,Stocks,NASDAQ,-
Pyxis Oncology Inc,PYXS,Stocks,NASDAQ,-
Carlsmed Inc,CARL,Stocks,NASDAQ,-
Karooooo Ltd,KARO,Stocks,NASDAQ,-
Tivic Health Systems Inc,TIVC,Stocks,NASDAQ,-
WM Technology Inc,MAPS,Stocks,NASDAQ,-
BT Brands Inc,BTBD,Stocks,NASDAQ,-
Willow Lane Acquisition Corp,WLAC,Stocks,NASDAQ,-
Boundless Bio Inc,BOLD,Stocks,NASDAQ,-
Huize Holding Ltd,HUIZ,Stocks,NASDAQ,-
Aprea Therapeutics Inc,APRE,Stocks,NASDAQ,-
Bogota Financial Corp,BSBK,Stocks,NASDAQ,-
XChange TEC Inc,XHG,Stocks,NASDAQ,-
Inspira Technologies Oxy BHN Ltd,IINN,Stocks,NASDAQ,-
Fangdd Network Group Ltd,DUO,Stocks,NASDAQ,-
Momentus Inc,MNTS,Stocks,NASDAQ,-
Docebo Inc,DCBO,Stocks,NASDAQ,-
NeoVolta Inc,NEOV,Stocks,NASDAQ,-
iPower Inc,IPW,Stocks,NASDAQ,-
Katapult Holdings Inc,KPLT,Stocks,NASDAQ,-
Jasper Therapeutics Inc,JSPR,Stocks,NASDAQ,-
Sound Group Inc,SOGP,Stocks,NASDAQ,-
CuriosityStream Inc,CURI,Stocks,NASDAQ,-
Oriental Culture Holding Ltd,OCG,Stocks,NASDAQ,-
American Outdoor Brands Inc,AOUT,Stocks,NASDAQ,-
Society Pass Inc,SOPA,Stocks,NASDAQ,-
Aligos Therapeutics Inc,ALGS,Stocks,NASDAQ,-
Zhongchao Inc,ZCMD,Stocks,NASDAQ,-
Draganfly Inc,DPRO,Stocks,NASDAQ,-
MaxCyte Inc,MXCT,Stocks,NASDAQ,-
Autonomix Medical Inc,AMIX,Stocks,NASDAQ,-
RYTHM Inc,RYM,Stocks,NASDAQ,-
Benitec Biopharma Inc,BNTC,Stocks,NASDAQ,-
BTC Digital Ltd,BTCT,Stocks,NASDAQ,-
Addex Therapeutics Ltd,ADXN,Stocks,NASDAQ,-
TIAN RUIXIANG Holdings Ltd,TIRX,Stocks,NASDAQ,-
Kyverna Therapeutics Inc,KYTX,Stocks,NASDAQ,-
Aditxt Inc,ADTX,Stocks,NASDAQ,-
Fathom Holdings Inc,FTHM,Stocks,NASDAQ,-
NewcelX Ltd,NCEL,Stocks,NASDAQ,-
Nukkleus Inc,NUKK,Stocks,NASDAQ,-
UTime Ltd,WTO,Stocks,NASDAQ,-
Nexgel Inc,NXGL,Stocks,NASDAQ,-
CISO Global Inc,CISO,Stocks,NASDAQ,-
Lion Group Holding Ltd,LGHL,Stocks,NASDAQ,-
Skillful Craftsman Education Technology Ltd,EDTK,Stocks,NASDAQ,-
Ebang International Holdings Inc,EBON,Stocks,NASDAQ,-
A2Z Cust2Mate Solutions Corp,AZ,Stocks,NASDAQ,-
Ucloudlink Group Inc,UCL,Stocks,NASDAQ,-
PodcastOne Inc,PODC,Stocks,NASDAQ,-
Playboy Inc,PLBY,Stocks,NASDAQ,-
IM Cannabis Corp,IMCC,Stocks,NASDAQ,-
Burning Rock Biotech Ltd,BNR,Stocks,NASDAQ,-
Sensei Biotherapeutics Inc,SNSE,Stocks,NASDAQ,-
DoubleDown Interactive Co Ltd,DDI,Stocks,NASDAQ,-
Quhuo Ltd,QH,Stocks,NASDAQ,-
Inventiva SACA,IVA,Stocks,NASDAQ,-
Real Brokerage Inc/The,REAX,Stocks,NASDAQ,-
Artiva Biotherapeutics Inc,ARTV,Stocks,NASDAQ,-
PRF Technologies Ltd,PRFX,Stocks,NASDAQ,-
CN Energy Group Inc,CNEY,Stocks,NASDAQ,-
Vasta Platform Ltd,VSTA,Stocks,NASDAQ,-
Vision Marine Technologies Inc,VMAR,Stocks,NASDAQ,-
Baosheng Media Group Holding Ltd,BAOS,Stocks,NASDAQ,-
Gain Therapeutics Inc,GANX,Stocks,NASDAQ,-
Nautilus Biotechnology Inc,NAUT,Stocks,NASDAQ,-
Vox Royalty Corp,VOXR,Stocks,NASDAQ,-
MIND Technology Inc,MIND,Stocks,NASDAQ,-
Revelation Biosciences Inc,REVB,Stocks,NASDAQ,-
Universe Pharmaceuticals Inc,UPC,Stocks,NASDAQ,-
Jiuzi Holdings Inc,JZXN,Stocks,NASDAQ,-
Clene Inc,CLNN,Stocks,NASDAQ,-
Guardforce AI Co Ltd,GFAI,Stocks,NASDAQ,-
Intelligent Living Application Group Inc,ILAG,Stocks,NASDAQ,-
Lixiang Education Holding Co Ltd,LXEH,Stocks,NASDAQ,-
LENSAR Inc,LNSR,Stocks,NASDAQ,-
Meiwu Technology Co Ltd,WNW,Stocks,NASDAQ,-
Affinity Bancshares Inc,AFBI,Stocks,NASDAQ,-
Huadi International Group Co Ltd,HUDI,Stocks,NASDAQ,-
Coeptis Therapeutics Holdings Inc,COEP,Stocks,NASDAQ,-
Inspirato Inc,ISPO,Stocks,NASDAQ,-
IN8bio Inc,INAB,Stocks,NASDAQ,-
Surrozen Inc,SRZN,Stocks,NASDAQ,-
ImageneBio Inc,IMA,Stocks,NASDAQ,-
Auddia Inc,AUUD,Stocks,NASDAQ,-
Ezgo Technologies Ltd,EZGO,Stocks,NASDAQ,-
DEFSEC Technologies Inc,DFSC,Stocks,NASDAQ,-
Metagenomi Therapeutics Inc,MGX,Stocks,NASDAQ,-
PureTech Health PLC,PRTC,Stocks,NASDAQ,-
17 Education & Technology Group Inc,YQ,Stocks,NASDAQ,-
Ucommune International Ltd,UK,Stocks,NASDAQ,-
Forian Inc,FORA,Stocks,NASDAQ,-
Nanobiotix SA,NBTX,Stocks,NASDAQ,-
MEDIROM Healthcare Technologies Inc,MRM,Stocks,NASDAQ,-
Alliance Entertainment Holding Corp,AENT,Stocks,NASDAQ,-
Lexeo Therapeutics Inc,LXEO,Stocks,NASDAQ,-
Jowell Global Ltd,JWEL,Stocks,NASDAQ,-
Snow Lake Resources Ltd,LITM,Stocks,NASDAQ,-
Reservoir Media Inc,RSVR,Stocks,NASDAQ,-
Tao Synergies Inc,TAOX,Stocks,NASDAQ,-
Bon Natural Life Ltd,BON,Stocks,NASDAQ,-
Banzai International Inc,BNZI,Stocks,NASDAQ,-
Infobird Co Ltd,IFBD,Stocks,NASDAQ,-
SAB Biotherapeutics Inc,SABS,Stocks,NASDAQ,-
Marathon Bancorp Inc,MBBC,Stocks,NASDAQ,-
EpicQuest Education Group Inte,EEIQ,Stocks,NASDAQ,-
Avax One Technology Ltd,AVX,Stocks,NASDAQ,-
Motorsport Games Inc,MSGM,Stocks,NASDAQ,-
Palladyne AI Corp,PDYN,Stocks,NASDAQ,-
Pharming Group NV,PHAR,Stocks,NASDAQ,-
BuzzFeed Inc,BZFD,Stocks,NASDAQ,-
Great Elm Group Inc,GEG,Stocks,NASDAQ,-
GBank Financial Holdings Inc,GBFH,Stocks,NASDAQ,-
Evaxion A/S,EVAX,Stocks,NASDAQ,-
SeaStar Medical Holding Corp,ICU,Stocks,NASDAQ,-
Edible Garden AG Inc,EDBL,Stocks,NASDAQ,-
Hyperfine Inc,HYPR,Stocks,NASDAQ,-
Stardust Power Inc,SDST,Stocks,NASDAQ,-
United Homes Group Inc,UHG,Stocks,NASDAQ,-
CDT Environmental Technology Investment Holdings L,CDTG,Stocks,NASDAQ,-
Adagene Inc,ADAG,Stocks,NASDAQ,-
TriSalus Life Sciences Inc,TLSI,Stocks,NASDAQ,-
T Stamp Inc,IDAI,Stocks,NASDAQ,-
Spectral AI Inc,MDAI,Stocks,NASDAQ,-
Nuvve Holding Corp,NVVE,Stocks,NASDAQ,-
Coya Therapeutics Inc,COYA,Stocks,NASDAQ,-
GDEV Inc,GDEV,Stocks,NASDAQ,-
Royalty Management Holding Corp,RMCO,Stocks,NASDAQ,-
AlTi Global Inc,ALTI,Stocks,NASDAQ,-
Innovage Holding Corp,INNV,Stocks,NASDAQ,-
Envoy Medical Inc,COCH,Stocks,NASDAQ,-
Brand Engagement Network Inc,BNAI,Stocks,NASDAQ,-
Flora Growth Corp,FLGC,Stocks,NASDAQ,-
Oaktree Acquisition Corp III Life Sciences,OACC,Stocks,NASDAQ,-
Steakholder Foods Ltd,STKH,Stocks,NASDAQ,-
SunPower Inc,SPWR,Stocks,NASDAQ,-
Estrella Immunopharma Inc,ESLA,Stocks,NASDAQ,-
Bolt Projects Holdings Inc,BSLK,Stocks,NASDAQ,-
TransCode Therapeutics Inc,RNAZ,Stocks,NASDAQ,-
Instil Bio Inc,TIL,Stocks,NASDAQ,-
Connect Biopharma Holdings Ltd,CNTB,Stocks,NASDAQ,-
Pop Culture Group Co Ltd,CPOP,Stocks,NASDAQ,-
Verde Clean Fuels Inc,VGAS,Stocks,NASDAQ,-
Veea Inc,VEEA,Stocks,NASDAQ,-
GP-Act III Acquisition Corp,GPAT,Stocks,NASDAQ,-
Nyxoah SA,NYXH,Stocks,NASDAQ,-
SAIHEAT Ltd,SAIH,Stocks,NASDAQ,-
Bright Minds Biosciences Inc,DRUG,Stocks,NASDAQ,-
SmartKem Inc,SMTK,Stocks,NASDAQ,-
OneMedNet Corp,ONMD,Stocks,NASDAQ,-
Alzamend Neuro Inc,ALZN,Stocks,NASDAQ,-
Catalyst Bancorp Inc,CLST,Stocks,NASDAQ,-
Smart Share Global Ltd,EM,Stocks,NASDAQ,-
Climb Bio Inc,CLYM,Stocks,NASDAQ,-
Greenidge Generation Holdings Inc,GREE,Stocks,NASDAQ,-
Sentage Holdings Inc,SNTG,Stocks,NASDAQ,-
Siddhi Acquisition Corp,SDHI,Stocks,NASDAQ,-
FTC Solar Inc,FTCI,Stocks,NASDAQ,-
New Providence Acquisition Corp III,NPAC,Stocks,NASDAQ,-
Chanson International Holding,CHSN,Stocks,NASDAQ,-
Anebulo Pharmaceuticals Inc,ANEB,Stocks,NASDAQ,-
Airship AI Holdings Inc,AISP,Stocks,NASDAQ,-
Valneva SE,VALN,Stocks,NASDAQ,-
Barinthus Biotherapeutics PLC,BRNS,Stocks,NASDAQ,-
Pasithea Therapeutics Corp,KTTA,Stocks,NASDAQ,-
Zenvia Inc,ZENV,Stocks,NASDAQ,-
Mobile Infrastructure Corp,BEEP,Stocks,NASDAQ,-
Molecular Partners AG,MOLN,Stocks,NASDAQ,-
Datacentrex Inc,DTCX,Stocks,NASDAQ,-
Golden Sun Health Technology Group ltd,GSUN,Stocks,NASDAQ,-
DevvStream Corp,DEVS,Stocks,NASDAQ,-
Senti Biosciences Inc,SNTI,Stocks,NASDAQ,-
BranchOut Food Inc,BOF,Stocks,NASDAQ,-
Citius Oncology Inc,CTOR,Stocks,NASDAQ,-
Unicycive Therapeutics Inc,UNCY,Stocks,NASDAQ,-
HCW Biologics Inc,HCWB,Stocks,NASDAQ,-
Acurx Pharmaceuticals Inc,ACXP,Stocks,NASDAQ,-
Eco Wave Power Global AB,WAVE,Stocks,NASDAQ,-
Nauticus Robotics Inc,KITT,Stocks,NASDAQ,-
NextNRG Inc,NXXT,Stocks,NASDAQ,-
Twin Vee PowerCats Co,VEEE,Stocks,NASDAQ,-
Eupraxia Pharmaceuticals Inc,EPRX,Stocks,NASDAQ,-
SHF Holdings Inc,SHFS,Stocks,NASDAQ,-
Alpha Cognition Inc,ACOG,Stocks,NASDAQ,-
Dermata Therapeutics Inc,DRMA,Stocks,NASDAQ,-
Aduro Clean Technologies Inc,ADUR,Stocks,NASDAQ,-
Chicago Atlantic BDC Inc,LIEN,Stocks,NASDAQ,-
Codere Online Luxembourg SA,CDRO,Stocks,NASDAQ,-
Euda Health Holdings Ltd,EUDA,Stocks,NASDAQ,-
Mobix Labs Inc,MOBX,Stocks,NASDAQ,-
ArriVent Biopharma Inc,AVBP,Stocks,NASDAQ,-
Rallybio Corp,RLYB,Stocks,NASDAQ,-
Tigo Energy Inc,TYGO,Stocks,NASDAQ,-
Rani Therapeutics Holdings Inc,RANI,Stocks,NASDAQ,-
Acrivon Therapeutics Inc,ACRV,Stocks,NASDAQ,-
Jet.AI Inc,JTAI,Stocks,NASDAQ,-
Borealis Foods Inc,BRLS,Stocks,NASDAQ,-
Context Therapeutics Inc,CNTX,Stocks,NASDAQ,-
Swvl Holdings Corp,SWVL,Stocks,NASDAQ,-
PepGen Inc,PEPG,Stocks,NASDAQ,-
Aardvark Therapeutics Inc,AARD,Stocks,NASDAQ,-
FAT Brands Inc,FATBB,Stocks,NASDAQ,-
Clearmind Medicine Inc,CMND,Stocks,NASDAQ,-
Alpha Modus Holdings Inc,AMOD,Stocks,NASDAQ,-
Abits Group Inc,ABTS,Stocks,NASDAQ,-
Blaize Holdings Inc,BZAI,Stocks,NASDAQ,-
Argo Blockchain PLC,ARBK,Stocks,NASDAQ,-
Tiziana Life Sciences Ltd,TLSA,Stocks,NASDAQ,-
Tokyo Lifestyle Co Ltd,TKLF,Stocks,NASDAQ,-
Brilliant Earth Group Inc,BRLT,Stocks,NASDAQ,-
Healthcare Triangle Inc,HCTI,Stocks,NASDAQ,-
Mobile-Health Network Solutions,MNDR,Stocks,NASDAQ,-
CYNGN Inc,CYN,Stocks,NASDAQ,-
Cingulate Inc,CING,Stocks,NASDAQ,-
FGI Industries Ltd,FGI,Stocks,NASDAQ,-
Empery Digital Inc,EMPD,Stocks,NASDAQ,-
TruGolf Holdings Inc,TRUG,Stocks,NASDAQ,-
Algoma Steel Group Inc,ASTL,Stocks,NASDAQ,-
Allarity Therapeutics Inc,ALLR,Stocks,NASDAQ,-
Lucid Diagnostics Inc,LUCD,Stocks,NASDAQ,-
NSTS Bancorp Inc,NSTS,Stocks,NASDAQ,-
Zeo Energy Corp,ZEO,Stocks,NASDAQ,-
Fast Track Group,FTRK,Stocks,NASDAQ,-
MultiSensor AI Holdings Inc,MSAI,Stocks,NASDAQ,-
Bluejay Diagnostics Inc,BJDX,Stocks,NASDAQ,-
Neumora Therapeutics Inc,NMRA,Stocks,NASDAQ,-
Mainz Biomed NV,MYNZ,Stocks,NASDAQ,-
Lulu's Fashion Lounge Holdings Inc,LVLU,Stocks,NASDAQ,-
VSee Health Inc,VSEE,Stocks,NASDAQ,-
Jupiter Neurosciences Inc,JUNS,Stocks,NASDAQ,-
Telesat Corp,TSAT,Stocks,NASDAQ,-
Laser Photonics Corp,LASE,Stocks,NASDAQ,-
Cardio Diagnostics Holdings Inc,CDIO,Stocks,NASDAQ,-
Prenetics Global Ltd,PRE,Stocks,NASDAQ,-
IO Biotech Inc,IOBT,Stocks,NASDAQ,-
NeuroSense Therapeutics Ltd,NRSN,Stocks,NASDAQ,-
OceanPal Inc,SVRN,Stocks,NASDAQ,-
Tevogen Bio Holdings Inc,TVGN,Stocks,NASDAQ,-
Cycurion Inc,CYCU,Stocks,NASDAQ,-
Satellogic Inc,SATL,Stocks,NASDAQ,-
Hour Loop Inc,HOUR,Stocks,NASDAQ,-
MARIS - TECH LTD,MTEK,Stocks,NASDAQ,-
Aeluma Inc,ALMU,Stocks,NASDAQ,-
Drilling Tools International Corp,DTI,Stocks,NASDAQ,-
Tenon Medical Inc,TNON,Stocks,NASDAQ,-
Akanda Corp,AKAN,Stocks,NASDAQ,-
Imperial Petroleum Inc,IMPP,Stocks,NASDAQ,-
5E Advanced Materials Inc,FEAM,Stocks,NASDAQ,-
Sidus Space Inc,SIDU,Stocks,NASDAQ,-
Heartcore Enterprises Inc,HTCR,Stocks,NASDAQ,-
Anghami Inc,ANGH,Stocks,NASDAQ,-
Abpro Holdings Inc,ABP,Stocks,NASDAQ,-
AirJoule Technologies Corp,AIRJ,Stocks,NASDAQ,-
Flag Ship Acquisition Corp,FSHP,Stocks,NASDAQ,-
Zenta Group Co Ltd,ZGM,Stocks,NASDAQ,-
Gores Holdings X Inc,GTEN,Stocks,NASDAQ,-
Ads-Tec Energy PLC,ADSE,Stocks,NASDAQ,-
USCB Financial Holdings Inc,USCB,Stocks,NASDAQ,-
Reborn Coffee Inc,REBN,Stocks,NASDAQ,-
Nexalin Technology Inc,NXL,Stocks,NASDAQ,-
Aclarion Inc,ACON,Stocks,NASDAQ,-
Innovative Eyewear Inc,LUCY,Stocks,NASDAQ,-
TH International Ltd,THCH,Stocks,NASDAQ,-
Novonix Ltd,NVX,Stocks,NASDAQ,-
Cloudastructure Inc,CSAI,Stocks,NASDAQ,-
Erayak Power Solution Group Inc,RAYA,Stocks,NASDAQ,-
Vestand Inc,VSTD,Stocks,NASDAQ,-
Li Bang International Corp Inc,LBGJ,Stocks,NASDAQ,-
U-BX Technology Ltd,UBXG,Stocks,NASDAQ,-
Jeffs Brands Ltd,JFBR,Stocks,NASDAQ,-
Aspire Biopharma Holdings Inc,ASBP,Stocks,NASDAQ,-
Visionary Holdings Inc,GV,Stocks,NASDAQ,-
OKYO Pharma Ltd,OKYO,Stocks,NASDAQ,-
SaverOne 2014 Ltd,SVRE,Stocks,NASDAQ,-
Epsium Enterprise Ltd,EPSM,Stocks,NASDAQ,-
Klotho Neurosciences Inc,KLTO,Stocks,NASDAQ,-
JE Cleantech Holdings Ltd,JCSE,Stocks,NASDAQ,-
Planet Image International Ltd,YIBO,Stocks,NASDAQ,-
Virax Biolabs Group Ltd,VRAX,Stocks,NASDAQ,-
J-Star Holding Co Ltd,YMAT,Stocks,NASDAQ,-
Locafy Ltd,LCFY,Stocks,NASDAQ,-
Primech Holdings Ltd,PMEC,Stocks,NASDAQ,-
Onfolio Holdings Inc,ONFO,Stocks,NASDAQ,-
Sharps Technology Inc,STSS,Stocks,NASDAQ,-
Treasure Global Inc,TGL,Stocks,NASDAQ,-
La Rosa Holdings Corp,LRHC,Stocks,NASDAQ,-
Magic Empire Global Ltd,MEGL,Stocks,NASDAQ,-
OSR Holdings Inc,OSRH,Stocks,NASDAQ,-
ECB Bancorp Inc/MD,ECBK,Stocks,NASDAQ,-
Lichen International Ltd,LICN,Stocks,NASDAQ,-
Mobilicom Ltd/Australia,MOB,Stocks,NASDAQ,-
Forafric Global PLC,AFRI,Stocks,NASDAQ,-
Brenmiller Energy Ltd,BNRG,Stocks,NASDAQ,-
Princeton Bancorp Inc,BPRN,Stocks,NASDAQ,-
ParaZero Technologies Ltd,PRZO,Stocks,NASDAQ,-
High-Trend International Group,HTCO,Stocks,NASDAQ,-
Shuttle Pharmaceuticals Holdings Inc,SHPH,Stocks,NASDAQ,-
Coincheck Group NV,CNCK,Stocks,NASDAQ,-
Intchains Group Ltd,ICG,Stocks,NASDAQ,-
ioneer Ltd,IONR,Stocks,NASDAQ,-
Digital Currency X Technology Inc,DCX,Stocks,NASDAQ,-
Moolec Science SA,MLEC,Stocks,NASDAQ,-
Republic Power Group Ltd,RPGL,Stocks,NASDAQ,-
Autozi Internet Technology Global Ltd,AZI,Stocks,NASDAQ,-
Newton Golf Company Inc,NWTG,Stocks,NASDAQ,-
Polyrizon Ltd,PLRZ,Stocks,NASDAQ,-
Innovation Beverage Group Ltd,IBG,Stocks,NASDAQ,-
CBL International Ltd,BANL,Stocks,NASDAQ,-
Gelteq Ltd,GELS,Stocks,NASDAQ,-
Snail Inc,SNAL,Stocks,NASDAQ,-
Cadrenal Therapeutics Inc,CVKD,Stocks,NASDAQ,-
SBC Medical Group Holdings Inc,SBC,Stocks,NASDAQ,-
ARB IOT Group Ltd,ARBB,Stocks,NASDAQ,-
Sky Quarry Inc,SKYQ,Stocks,NASDAQ,-
Fitell Corp,FTEL,Stocks,NASDAQ,-
INNEOVA Holdings Ltd,INEO,Stocks,NASDAQ,-
Gaxos.ai Inc,GXAI,Stocks,NASDAQ,-
Aurelion Inc,AURE,Stocks,NASDAQ,-
SMX Security Matters PLC,SMX,Stocks,NASDAQ,-
Millennium Group International Holdings Ltd,MGIH,Stocks,NASDAQ,-
VCI Global Ltd,VCIG,Stocks,NASDAQ,-
MDB Capital Holdings LLC,MDBH,Stocks,NASDAQ,-
Robo.ai Inc,AIIO,Stocks,NASDAQ,-
Oculis Holding AG,OCS,Stocks,NASDAQ,-
Cytomed Therapeutics Ltd,GDTC,Stocks,NASDAQ,-
Global Mofy AI Ltd,GMM,Stocks,NASDAQ,-
Ohmyhome LTD,OMH,Stocks,NASDAQ,-
Able View Global Inc,ABLV,Stocks,NASDAQ,-
Bullfrog AI Holdings Inc,BFRG,Stocks,NASDAQ,-
FG Nexus Inc,FGNX,Stocks,NASDAQ,-
Heritage Distilling Holding Co Inc,IPST,Stocks,NASDAQ,-
Xiao I Corp,AIXI,Stocks,NASDAQ,-
Here Group Ltd,HERE,Stocks,NASDAQ,-
Galaxy Payroll Group Ltd,GLXG,Stocks,NASDAQ,-
Ruanyun Edai Technology Inc,RYET,Stocks,NASDAQ,-
Perpetuals.com Ltd,PDC,Stocks,NASDAQ,-
ESGL Holdings Ltd,ESGL,Stocks,NASDAQ,-
Mangoceuticals Inc,MGRX,Stocks,NASDAQ,-
Top Kingwin Ltd,WAI,Stocks,NASDAQ,-
CO2 Energy Transition Corp,NOEM,Stocks,NASDAQ,-
Freightos Ltd,CRGO,Stocks,NASDAQ,-
Global Interactive Technologies Inc,GITS,Stocks,NASDAQ,-
Hub Cyber Security Ltd,HUBC,Stocks,NASDAQ,-
FBS Global Ltd,FBGL,Stocks,NASDAQ,-
CASI Pharmaceuticals Holdings Inc,CASI,Stocks,NASDAQ,-
Interactive Strength Inc,TRNR,Stocks,NASDAQ,-
Haoxin Holdings Ltd,HXHX,Stocks,NASDAQ,-
Webus International Ltd,WETO,Stocks,NASDAQ,-
RenX Enterprises Corp,RENX,Stocks,NASDAQ,-
Jayud Global Logistics Ltd,JYD,Stocks,NASDAQ,-
Lucas GC Ltd,LGCL,Stocks,NASDAQ,-
AIRO Group Holdings Inc,AIRO,Stocks,NASDAQ,-
Davis Commodities Ltd,DTCK,Stocks,NASDAQ,-
SR Bancorp Inc,SRBK,Stocks,NASDAQ,-
Lobo Technologies Ltd,LOBO,Stocks,NASDAQ,-
PowerBank Corp,SUUN,Stocks,NASDAQ,-
Binah Capital Group Inc,BCG,Stocks,NASDAQ,-
CCSC Technology International Holdings Ltd,CCTG,Stocks,NASDAQ,-
Oak Woods Acquisition Corp,OAKU,Stocks,NASDAQ,-
Mingteng International Corp Inc,MTEN,Stocks,NASDAQ,-
Huhutech International Group Inc,HUHU,Stocks,NASDAQ,-
Cheetah Net Supply Chain Service Inc,CTNT,Stocks,NASDAQ,-
Inspire Veterinary Partners Inc,IVP,Stocks,NASDAQ,-
US Goldmining Inc,USGO,Stocks,NASDAQ,-
CL Workshop Group Ltd,NWGL,Stocks,NASDAQ,-
WORK Medical Technology Group Ltd,WOK,Stocks,NASDAQ,-
Eshallgo Inc,EHGO,Stocks,NASDAQ,-
Solowin Holdings,AXG,Stocks,NASDAQ,-
Webuy Global Ltd,WBUY,Stocks,NASDAQ,-
NewGenIvf Group Ltd,NIVF,Stocks,NASDAQ,-
Maison Solutions Inc,MSS,Stocks,NASDAQ,-
C3is Inc,CISS,Stocks,NASDAQ,-
Intelligent Group Ltd,INTJ,Stocks,NASDAQ,-
TNL Mediagene,TNMG,Stocks,NASDAQ,-
Roma Green Finance Ltd,ROMA,Stocks,NASDAQ,-
Murano Global Investments PLC,MRNO,Stocks,NASDAQ,-
LQR House Inc,YHC,Stocks,NASDAQ,-
Toyo Co Ltd,TOYO,Stocks,NASDAQ,-
Ming Shing Group Holdings Ltd,MSW,Stocks,NASDAQ,-
Ferrovial SE,FER,Stocks,NASDAQ,-
Garden Stage Ltd,GSIW,Stocks,NASDAQ,-
Atlanta Braves Holdings Inc,BATRA,Stocks,NASDAQ,-
Spark I Acquisition Corp,SPKL,Stocks,NASDAQ,-
Alpha Technology Group Ltd,ATGL,Stocks,NASDAQ,-
Semilux International Ltd,SELX,Stocks,NASDAQ,-
Keen Vision Acquisition Corp,KVAC,Stocks,NASDAQ,-
Adlai Nortye Ltd,ANL,Stocks,NASDAQ,-
Real Messenger Corp,RMSG,Stocks,NASDAQ,-
Jinxin Technology Holding Co,NAMI,Stocks,NASDAQ,-
Liminatus Pharma Inc,LIMN,Stocks,NASDAQ,-
VS MEDIA Holdings Ltd,VSME,Stocks,NASDAQ,-
Advanced Biomed Inc,ADVB,Stocks,NASDAQ,-
New Century Logistics BVI Ltd,NCEW,Stocks,NASDAQ,-
SCHMID Group NV,SHMD,Stocks,NASDAQ,-
Youxin Technology Ltd,YAAS,Stocks,NASDAQ,-
Alumis Inc,ALMS,Stocks,NASDAQ,-
Fenbo Holdings Ltd,FEBO,Stocks,NASDAQ,-
Nakamoto Inc,NAKA,Stocks,NASDAQ,-
K Wave Media Ltd,KWM,Stocks,NASDAQ,-
PMGC Holdings Inc,ELAB,Stocks,NASDAQ,-
Nvni Group Ltd,NVNI,Stocks,NASDAQ,-
Shimmick Corp,SHIM,Stocks,NASDAQ,-
Scage Future,SCAG,Stocks,NASDAQ,-
iTonic Holdings Ltd,ITOC,Stocks,NASDAQ,-
Quetta Acquisition Corp,QETA,Stocks,NASDAQ,-
Carbon Revolution PLC,CREV,Stocks,NASDAQ,-
Baiya International Group Inc,BIYA,Stocks,NASDAQ,-
Neo-Concept International Group Holdings Ltd,NCI,Stocks,NASDAQ,-
WF International Ltd,WXM,Stocks,NASDAQ,-
J-Long Group Ltd,JL,Stocks,NASDAQ,-
Armlogi Holding Corp,BTOC,Stocks,NASDAQ,-
YY Group Holding Ltd,YYGH,Stocks,NASDAQ,-
Samfine Creation Holdings Group Ltd,SFHG,Stocks,NASDAQ,-
Fibrobiologics Inc,FBLG,Stocks,NASDAQ,-
Telomir Pharmaceuticals Inc,TELO,Stocks,NASDAQ,-
Captivision Inc,CAPT,Stocks,NASDAQ,-
Top Wealth Group Holding Ltd,TWG,Stocks,NASDAQ,-
Medicus Pharma Ltd,MDCX,Stocks,NASDAQ,-
